HG02419	AFR	ACB	female
HG02420	AFR	ACB	male
HG02425	AMR	PEL	female
HG02427	AFR	ACB	female
HG02429	AFR	ACB	male
HG02433	AFR	ACB	male
HG02439	AFR	ACB	male
HG02442	AFR	ACB	male
HG02445	AFR	ACB	male
HG02449	AFR	ACB	male
HG02450	AFR	ACB	female
HG02455	AFR	ACB	male
HG02461	AFR	GWD	male
HG02462	AFR	GWD	female
HG02464	AFR	GWD	male
HG02465	AFR	GWD	female
HG02470	AFR	ACB	male
HG02471	AFR	ACB	female
HG02476	AFR	ACB	female
HG02477	AFR	ACB	female
HG02479	AFR	ACB	female
HG02481	AFR	ACB	male
HG02484	AFR	ACB	male
HG02485	AFR	ACB	female
HG02489	AFR	ACB	male
HG02490	SAS	PJL	male
HG02491	SAS	PJL	female
HG02493	SAS	PJL	male
HG02494	SAS	PJL	female
HG02496	AFR	ACB	male
HG02497	AFR	ACB	female
HG02501	AFR	ACB	male
HG02502	AFR	ACB	female
HG02505	AFR	ACB	female
HG02508	AFR	ACB	female
HG02511	AFR	ACB	female
HG02512	EAS	KHV	male
HG02513	EAS	KHV	female
HG02521	EAS	KHV	male
HG02522	EAS	KHV	female
HG02536	AFR	ACB	male
HG02537	AFR	ACB	female
HG02541	AFR	ACB	male
HG02545	AFR	ACB	male
HG02546	AFR	ACB	female
HG02549	AFR	ACB	female
HG02554	AFR	ACB	male
HG02555	AFR	ACB	female
HG02557	AFR	ACB	male
HG02558	AFR	ACB	female
HG02561	AFR	GWD	male
HG02562	AFR	GWD	female
HG02568	AFR	GWD	female
HG02570	AFR	GWD	male
HG02571	AFR	GWD	female
HG02573	AFR	GWD	male
HG02574	AFR	GWD	female
HG02577	AFR	ACB	female
HG02580	AFR	ACB	female
HG02582	AFR	GWD	male
HG02583	AFR	GWD	female
HG02585	AFR	GWD	male
HG02586	AFR	GWD	female
HG02588	AFR	GWD	male
HG02589	AFR	GWD	female
HG02594	AFR	GWD	male
HG02595	AFR	GWD	female
HG02597	SAS	PJL	male
HG02600	SAS	PJL	male
HG02601	SAS	PJL	female
HG02603	SAS	PJL	male
HG02604	SAS	PJL	female
HG02610	AFR	GWD	male
HG02611	AFR	GWD	female
HG02613	AFR	GWD	male
HG02614	AFR	GWD	female
HG02620	AFR	GWD	male
HG02621	AFR	GWD	female
HG02623	AFR	GWD	male
HG02624	AFR	GWD	female
HG02628	AFR	GWD	male
HG02629	AFR	GWD	female
HG02634	AFR	GWD	male
HG02635	AFR	GWD	female
HG02642	AFR	GWD	male
HG02643	AFR	GWD	female
HG02645	AFR	GWD	male
HG02646	AFR	GWD	female
HG02648	SAS	PJL	male
HG02649	SAS	PJL	female
HG02651	SAS	PJL	male
HG02652	SAS	PJL	female
HG02654	SAS	PJL	male
HG02655	SAS	PJL	female
HG02657	SAS	PJL	male
HG02658	SAS	PJL	female
HG02660	SAS	PJL	male
HG02661	SAS	PJL	female
HG02666	AFR	GWD	male
HG02667	AFR	GWD	female
HG02675	AFR	GWD	male
HG02676	AFR	GWD	female
HG02678	AFR	GWD	male
HG02679	AFR	GWD	female
HG02681	SAS	PJL	male
HG02682	SAS	PJL	female
HG02684	SAS	PJL	male
HG02685	SAS	PJL	female
HG02687	SAS	PJL	male
HG02688	SAS	PJL	female
HG02690	SAS	PJL	male
HG02691	SAS	PJL	female
HG02694	SAS	PJL	female
HG02696	SAS	PJL	male
HG02697	SAS	PJL	female
HG02699	SAS	PJL	male
HG02700	SAS	PJL	female
HG02702	AFR	GWD	male
HG02703	AFR	GWD	female
HG02715	AFR	GWD	male
HG02716	AFR	GWD	female
HG02721	AFR	GWD	male
HG02722	AFR	GWD	female
HG02724	SAS	PJL	male
HG02725	SAS	PJL	female
HG02727	SAS	PJL	male
HG02728	SAS	PJL	female
HG02731	SAS	PJL	female
HG02733	SAS	PJL	male
HG02734	SAS	PJL	female
HG02736	SAS	PJL	male
HG02737	SAS	PJL	female
HG02756	AFR	GWD	male
HG02757	AFR	GWD	female
HG02759	AFR	GWD	male
HG02760	AFR	GWD	female
HG02763	AFR	GWD	female
HG02768	AFR	GWD	male
HG02769	AFR	GWD	female
HG02771	AFR	GWD	male
HG02772	AFR	GWD	female
HG02774	SAS	PJL	male
HG02775	SAS	PJL	female
HG02778	SAS	PJL	female
HG02780	SAS	PJL	male
HG02783	SAS	PJL	male
HG02784	SAS	PJL	female
HG02786	SAS	PJL	male
HG02787	SAS	PJL	female
HG02789	SAS	PJL	male
HG02790	SAS	PJL	female
HG02792	SAS	PJL	male
HG02793	SAS	PJL	female
HG02798	AFR	GWD	male
HG02799	AFR	GWD	female
HG02804	AFR	GWD	male
HG02805	AFR	GWD	female
HG02807	AFR	GWD	male
HG02808	AFR	GWD	female
HG02810	AFR	GWD	male
HG02811	AFR	GWD	female
HG02813	AFR	GWD	male
HG02814	AFR	GWD	female
HG02816	AFR	GWD	male
HG02817	AFR	GWD	female
HG02819	AFR	GWD	male
HG02820	AFR	GWD	female
HG02836	AFR	GWD	male
HG02837	AFR	GWD	female
HG02839	AFR	GWD	male
HG02840	AFR	GWD	female
HG02851	AFR	GWD	male
HG02852	AFR	GWD	female
HG02854	AFR	GWD	male
HG02855	AFR	GWD	female
HG02860	AFR	GWD	male
HG02861	AFR	GWD	female
HG02870	AFR	GWD	female
HG02878	AFR	GWD	male
HG02879	AFR	GWD	female
HG02881	AFR	GWD	male
HG02882	AFR	GWD	female
HG02884	AFR	GWD	male
HG02885	AFR	GWD	female
HG02887	AFR	GWD	male
HG02888	AFR	GWD	female
HG02890	AFR	GWD	male
HG02891	AFR	GWD	female
HG02895	AFR	GWD	male
HG02896	AFR	GWD	female
HG02922	AFR	ESN	female
HG02923	AFR	ESN	male
HG02938	AFR	ESN	male
HG02941	AFR	ESN	male
HG02943	AFR	ESN	female
HG02944	AFR	ESN	male
HG02946	AFR	ESN	female
HG02947	AFR	ESN	male
HG02952	AFR	ESN	female
HG02953	AFR	ESN	male
HG02968	AFR	ESN	male
HG02970	AFR	ESN	female
HG02971	AFR	ESN	male
HG02973	AFR	ESN	male
HG02974	AFR	ESN	female
HG02976	AFR	ESN	female
HG02977	AFR	ESN	male
HG02979	AFR	ESN	female
HG02981	AFR	ESN	male
HG02982	AFR	GWD	male
HG02983	AFR	GWD	female
HG03006	SAS	BEB	male
HG03007	SAS	BEB	female
HG03009	SAS	BEB	male
HG03012	SAS	BEB	male
HG03015	SAS	PJL	male
HG03016	SAS	PJL	female
HG03018	SAS	PJL	male
HG03019	SAS	PJL	female
HG03021	SAS	PJL	male
HG03022	SAS	PJL	female
HG03024	AFR	GWD	male
HG03025	AFR	GWD	female
HG03027	AFR	GWD	male
HG03028	AFR	GWD	female
HG03039	AFR	GWD	male
HG03040	AFR	GWD	female
HG03045	AFR	GWD	male
HG03046	AFR	GWD	female
HG03048	AFR	GWD	male
HG03049	AFR	GWD	female
HG03052	AFR	MSL	female
HG03054	AFR	MSL	male
HG03055	AFR	MSL	female
HG03057	AFR	MSL	male
HG03058	AFR	MSL	female
HG03060	AFR	MSL	male
HG03061	AFR	MSL	female
HG03063	AFR	MSL	male
HG03064	AFR	MSL	female
HG03066	AFR	MSL	male
HG03069	AFR	MSL	male
HG03072	AFR	MSL	male
HG03073	AFR	MSL	female
HG03074	AFR	MSL	male
HG03077	AFR	MSL	male
HG03078	AFR	MSL	male
HG03079	AFR	MSL	female
HG03081	AFR	MSL	male
HG03082	AFR	MSL	female
HG03084	AFR	MSL	male
HG03085	AFR	MSL	female
HG03086	AFR	MSL	female
HG03088	AFR	MSL	female
HG03091	AFR	MSL	female
HG03095	AFR	MSL	female
HG03096	AFR	MSL	male
HG03097	AFR	MSL	female
HG03099	AFR	ESN	female
HG03100	AFR	ESN	male
HG03103	AFR	ESN	male
HG03105	AFR	ESN	female
HG03108	AFR	ESN	female
HG03109	AFR	ESN	male
HG03111	AFR	ESN	female
HG03112	AFR	ESN	male
HG03114	AFR	ESN	female
HG03115	AFR	ESN	male
HG03117	AFR	ESN	female
HG03118	AFR	ESN	male
HG03120	AFR	ESN	male
HG03121	AFR	ESN	female
HG03123	AFR	ESN	female
HG03124	AFR	ESN	male
HG03126	AFR	ESN	female
HG03127	AFR	ESN	male
HG03129	AFR	ESN	female
HG03130	AFR	ESN	male
HG03132	AFR	ESN	female
HG03133	AFR	ESN	male
HG03135	AFR	ESN	female
HG03136	AFR	ESN	male
HG03139	AFR	ESN	male
HG03157	AFR	ESN	male
HG03159	AFR	ESN	female
HG03160	AFR	ESN	male
HG03162	AFR	ESN	female
HG03163	AFR	ESN	male
HG03166	AFR	ESN	male
HG03168	AFR	ESN	female
HG03169	AFR	ESN	male
HG03172	AFR	ESN	male
HG03175	AFR	ESN	male
HG03189	AFR	ESN	female
HG03190	AFR	ESN	male
HG03193	AFR	ESN	male
HG03195	AFR	ESN	female
HG03196	AFR	ESN	male
HG03198	AFR	ESN	female
HG03199	AFR	ESN	male
HG03202	AFR	ESN	male
HG03209	AFR	MSL	male
HG03212	AFR	MSL	female
HG03224	AFR	MSL	male
HG03225	AFR	MSL	male
HG03228	SAS	PJL	male
HG03229	SAS	PJL	female
HG03234	SAS	PJL	male
HG03235	SAS	PJL	female
HG03237	SAS	PJL	male
HG03238	SAS	PJL	female
HG03240	AFR	GWD	male
HG03241	AFR	GWD	female
HG03246	AFR	GWD	male
HG03247	AFR	GWD	female
HG03258	AFR	GWD	male
HG03259	AFR	GWD	female
HG03265	AFR	ESN	male
HG03267	AFR	ESN	female
HG03268	AFR	ESN	male
HG03270	AFR	ESN	female
HG03271	AFR	ESN	male
HG03279	AFR	ESN	female
HG03280	AFR	ESN	male
HG03291	AFR	ESN	female
HG03294	AFR	ESN	female
HG03295	AFR	ESN	male
HG03297	AFR	ESN	female
HG03298	AFR	ESN	male
HG03300	AFR	ESN	female
HG03301	AFR	ESN	male
HG03303	AFR	ESN	female
HG03304	AFR	ESN	male
HG03311	AFR	ESN	male
HG03313	AFR	ESN	male
HG03342	AFR	ESN	female
HG03343	AFR	ESN	male
HG03351	AFR	ESN	female
HG03352	AFR	ESN	male
HG03354	AFR	ESN	female
HG03363	AFR	ESN	female
HG03366	AFR	ESN	female
HG03367	AFR	ESN	male
HG03369	AFR	ESN	female
HG03370	AFR	ESN	male
HG03372	AFR	ESN	female
HG03376	AFR	MSL	male
HG03378	AFR	MSL	female
HG03380	AFR	MSL	female
HG03382	AFR	MSL	male
HG03385	AFR	MSL	male
HG03388	AFR	MSL	male
HG03391	AFR	MSL	male
HG03394	AFR	MSL	male
HG03397	AFR	MSL	male
HG03401	AFR	MSL	female
HG03410	AFR	MSL	female
HG03419	AFR	MSL	female
HG03428	AFR	MSL	female
HG03432	AFR	MSL	male
HG03433	AFR	MSL	male
HG03436	AFR	MSL	male
HG03437	AFR	MSL	female
HG03439	AFR	MSL	male
HG03442	AFR	MSL	male
HG03445	AFR	MSL	male
HG03446	AFR	MSL	female
HG03449	AFR	MSL	female
HG03451	AFR	MSL	male
HG03452	AFR	MSL	female
HG03455	AFR	MSL	female
HG03457	AFR	MSL	male
HG03458	AFR	MSL	female
HG03460	AFR	MSL	male
HG03461	AFR	MSL	female
HG03464	AFR	MSL	female
HG03469	AFR	MSL	male
HG03470	AFR	MSL	female
HG03472	AFR	MSL	male
HG03473	AFR	MSL	female
HG03476	AFR	MSL	female
HG03478	AFR	MSL	male
HG03479	AFR	MSL	female
HG03484	AFR	MSL	male
HG03485	AFR	MSL	female
HG03488	SAS	PJL	female
HG03490	SAS	PJL	male
HG03491	SAS	PJL	female
HG03499	AFR	ESN	female
HG03511	AFR	ESN	female
HG03514	AFR	ESN	female
HG03515	AFR	ESN	male
HG03517	AFR	ESN	female
HG03518	AFR	ESN	male
HG03520	AFR	ESN	female
HG03521	AFR	ESN	male
HG03538	AFR	GWD	male
HG03539	AFR	GWD	female
HG03547	AFR	MSL	male
HG03548	AFR	MSL	female
HG03556	AFR	MSL	male
HG03557	AFR	MSL	female
HG03558	AFR	MSL	female
HG03559	AFR	MSL	male
HG03563	AFR	MSL	female
HG03565	AFR	MSL	male
HG03567	AFR	MSL	female
HG03571	AFR	MSL	male
HG03572	AFR	MSL	female
HG03575	AFR	MSL	female
HG03577	AFR	MSL	male
HG03578	AFR	MSL	female
HG03583	AFR	MSL	female
HG03585	SAS	BEB	male
HG03589	SAS	BEB	female
HG03593	SAS	BEB	male
HG03594	SAS	BEB	male
HG03595	SAS	BEB	female
HG03598	SAS	BEB	female
HG03600	SAS	BEB	male
HG03603	SAS	BEB	male
HG03604	SAS	BEB	female
HG03607	SAS	BEB	female
HG03611	SAS	BEB	female
HG03615	SAS	BEB	male
HG03616	SAS	BEB	female
HG03619	SAS	PJL	female
HG03624	SAS	PJL	male
HG03625	SAS	PJL	female
HG03629	SAS	PJL	male
HG03631	SAS	PJL	female
HG03634	SAS	PJL	female
HG03636	SAS	PJL	male
HG03640	SAS	PJL	female
HG03642	SAS	STU	female
HG03643	SAS	STU	female
HG03644	SAS	STU	male
HG03645	SAS	STU	female
HG03646	SAS	STU	male
HG03649	SAS	PJL	male
HG03652	SAS	PJL	male
HG03653	SAS	PJL	female
HG03660	SAS	PJL	male
HG03663	SAS	PJL	male
HG03667	SAS	PJL	male
HG03668	SAS	PJL	female
HG03672	SAS	STU	male
HG03673	SAS	STU	female
HG03679	SAS	STU	male
HG03680	SAS	STU	male
HG03681	SAS	STU	male
HG03684	SAS	STU	female
HG03685	SAS	STU	male
HG03686	SAS	STU	male
HG03687	SAS	STU	male
HG03689	SAS	STU	female
HG03690	SAS	STU	female
HG03691	SAS	STU	male
HG03692	SAS	STU	female
HG03693	SAS	STU	male
HG03694	SAS	STU	male
HG03695	SAS	STU	male
HG03696	SAS	STU	male
HG03697	SAS	STU	male
HG03698	SAS	STU	female
HG03702	SAS	PJL	male
HG03703	SAS	PJL	female
HG03705	SAS	PJL	male
HG03706	SAS	PJL	female
HG03708	SAS	PJL	male
HG03709	SAS	PJL	female
HG03711	SAS	STU	male
HG03713	SAS	ITU	male
HG03714	SAS	ITU	female
HG03716	SAS	ITU	male
HG03717	SAS	ITU	female
HG03718	SAS	ITU	male
HG03720	SAS	ITU	male
HG03722	SAS	ITU	female
HG03727	SAS	ITU	male
HG03729	SAS	ITU	male
HG03730	SAS	ITU	female
HG03731	SAS	ITU	female
HG03733	SAS	STU	female
HG03736	SAS	STU	female
HG03738	SAS	STU	male
HG03740	SAS	STU	male
HG03741	SAS	STU	female
HG03742	SAS	ITU	male
HG03743	SAS	STU	male
HG03744	SAS	STU	male
HG03745	SAS	STU	male
HG03746	SAS	STU	male
HG03750	SAS	STU	male
HG03752	SAS	STU	female
HG03753	SAS	STU	male
HG03754	SAS	STU	female
HG03755	SAS	STU	male
HG03756	SAS	STU	female
HG03757	SAS	STU	female
HG03760	SAS	STU	female
HG03762	SAS	PJL	female
HG03765	SAS	PJL	female
HG03767	SAS	PJL	male
HG03770	SAS	ITU	female
HG03771	SAS	ITU	male
HG03772	SAS	ITU	female
HG03773	SAS	ITU	male
HG03774	SAS	ITU	female
HG03775	SAS	ITU	male
HG03777	SAS	ITU	male
HG03778	SAS	ITU	male
HG03779	SAS	ITU	male
HG03780	SAS	ITU	female
HG03781	SAS	ITU	female
HG03782	SAS	ITU	female
HG03784	SAS	ITU	female
HG03785	SAS	ITU	male
HG03786	SAS	ITU	male
HG03787	SAS	ITU	female
HG03788	SAS	ITU	male
HG03789	SAS	ITU	female
HG03790	SAS	ITU	male
HG03792	SAS	ITU	male
HG03793	SAS	BEB	female
HG03796	SAS	BEB	female
HG03800	SAS	BEB	male
HG03802	SAS	BEB	female
HG03803	SAS	BEB	male
HG03805	SAS	BEB	female
HG03808	SAS	BEB	female
HG03809	SAS	BEB	male
HG03812	SAS	BEB	male
HG03814	SAS	BEB	female
HG03815	SAS	BEB	male
HG03817	SAS	BEB	female
HG03821	SAS	BEB	male
HG03823	SAS	BEB	female
HG03824	SAS	BEB	male
HG03826	SAS	BEB	female
HG03829	SAS	BEB	female
HG03830	SAS	BEB	male
HG03832	SAS	BEB	female
HG03833	SAS	BEB	male
HG03836	SAS	STU	female
HG03837	SAS	STU	male
HG03838	SAS	STU	female
HG03844	SAS	STU	male
HG03846	SAS	STU	male
HG03848	SAS	STU	male
HG03849	SAS	STU	female
HG03850	SAS	STU	male
HG03851	SAS	STU	male
HG03854	SAS	STU	male
HG03856	SAS	STU	male
HG03857	SAS	STU	female
HG03858	SAS	STU	female
HG03861	SAS	ITU	female
HG03862	SAS	ITU	female
HG03863	SAS	ITU	female
HG03864	SAS	ITU	male
HG03866	SAS	ITU	male
HG03867	SAS	ITU	male
HG03868	SAS	ITU	female
HG03869	SAS	ITU	male
HG03870	SAS	ITU	male
HG03871	SAS	ITU	male
HG03872	SAS	ITU	male
HG03873	SAS	ITU	female
HG03874	SAS	ITU	female
HG03875	SAS	ITU	male
HG03882	SAS	ITU	female
HG03884	SAS	STU	female
HG03885	SAS	STU	male
HG03886	SAS	STU	female
HG03887	SAS	STU	male
HG03888	SAS	STU	female
HG03890	SAS	STU	male
HG03894	SAS	STU	female
HG03895	SAS	STU	female
HG03896	SAS	STU	male
HG03897	SAS	STU	female
HG03898	SAS	STU	female
HG03899	SAS	STU	male
HG03900	SAS	STU	male
HG03902	SAS	BEB	male
HG03905	SAS	BEB	male
HG03907	SAS	BEB	female
HG03908	SAS	BEB	male
HG03910	SAS	BEB	female
HG03911	SAS	BEB	male
HG03913	SAS	BEB	female
HG03914	SAS	BEB	male
HG03916	SAS	BEB	female
HG03917	SAS	BEB	male
HG03919	SAS	BEB	female
HG03920	SAS	BEB	male
HG03922	SAS	BEB	female
HG03925	SAS	BEB	female
HG03926	SAS	BEB	male
HG03928	SAS	BEB	female
HG03931	SAS	BEB	female
HG03934	SAS	BEB	female
HG03937	SAS	BEB	female
HG03940	SAS	BEB	female
HG03941	SAS	BEB	male
HG03943	SAS	STU	male
HG03944	SAS	STU	female
HG03945	SAS	STU	female
HG03947	SAS	STU	female
HG03949	SAS	STU	female
HG03950	SAS	STU	male
HG03951	SAS	STU	female
HG03953	SAS	STU	male
HG03955	SAS	STU	female
HG03960	SAS	ITU	male
HG03963	SAS	ITU	male
HG03965	SAS	ITU	male
HG03967	SAS	ITU	male
HG03968	SAS	ITU	female
HG03969	SAS	ITU	male
HG03971	SAS	ITU	male
HG03973	SAS	ITU	female
HG03974	SAS	ITU	male
HG03976	SAS	ITU	male
HG03977	SAS	ITU	female
HG03978	SAS	ITU	male
HG03985	SAS	STU	male
HG03986	SAS	STU	female
HG03989	SAS	STU	female
HG03990	SAS	STU	male
HG03991	SAS	STU	male
HG03995	SAS	STU	female
HG03998	SAS	STU	male
HG03999	SAS	STU	male
HG04001	SAS	ITU	female
HG04002	SAS	ITU	male
HG04003	SAS	STU	male
HG04006	SAS	STU	male
HG04014	SAS	ITU	female
HG04015	SAS	ITU	male
HG04017	SAS	ITU	male
HG04018	SAS	ITU	female
HG04019	SAS	ITU	male
HG04020	SAS	ITU	male
HG04022	SAS	ITU	male
HG04023	SAS	ITU	male
HG04025	SAS	ITU	female
HG04026	SAS	ITU	female
HG04029	SAS	STU	female
HG04033	SAS	STU	male
HG04035	SAS	STU	female
HG04038	SAS	STU	female
HG04039	SAS	STU	male
HG04042	SAS	STU	female
HG04047	SAS	STU	female
HG04054	SAS	ITU	female
HG04056	SAS	ITU	male
HG04059	SAS	ITU	female
HG04060	SAS	ITU	male
HG04061	SAS	ITU	male
HG04062	SAS	ITU	female
HG04063	SAS	ITU	female
HG04070	SAS	ITU	female
HG04075	SAS	STU	female
HG04076	SAS	ITU	female
HG04080	SAS	ITU	male
HG04090	SAS	ITU	female
HG04093	SAS	ITU	male
HG04094	SAS	ITU	male
HG04096	SAS	ITU	male
HG04098	SAS	ITU	male
HG04099	SAS	STU	female
HG04100	SAS	STU	male
HG04106	SAS	STU	female
HG04107	SAS	STU	male
HG04118	SAS	ITU	female
HG04131	SAS	BEB	male
HG04134	SAS	BEB	male
HG04140	SAS	BEB	male
HG04141	SAS	BEB	female
HG04144	SAS	BEB	female
HG04146	SAS	BEB	male
HG04152	SAS	BEB	male
HG04153	SAS	BEB	female
HG04155	SAS	BEB	male
HG04156	SAS	BEB	female
HG04158	SAS	BEB	male
HG04159	SAS	BEB	female
HG04161	SAS	BEB	male
HG04162	SAS	BEB	female
HG04164	SAS	BEB	male
HG04171	SAS	BEB	female
HG04173	SAS	BEB	male
HG04176	SAS	BEB	male
HG04177	SAS	BEB	female
HG04180	SAS	BEB	female
HG04182	SAS	BEB	male
HG04183	SAS	BEB	female
HG04185	SAS	BEB	male
HG04186	SAS	BEB	female
HG04188	SAS	BEB	male
HG04189	SAS	BEB	female
HG04194	SAS	BEB	male
HG04195	SAS	BEB	female
HG04198	SAS	ITU	male
HG04200	SAS	ITU	female
HG04202	SAS	ITU	female
HG04206	SAS	ITU	male
HG04209	SAS	ITU	female
HG04210	SAS	STU	male
HG04211	SAS	ITU	male
HG04212	SAS	ITU	female
HG04214	SAS	ITU	female
HG04216	SAS	ITU	female
HG04219	SAS	ITU	male
HG04222	SAS	ITU	male
HG04225	SAS	ITU	male
HG04227	SAS	STU	female
HG04229	SAS	STU	male
HG04235	SAS	ITU	male
HG04238	SAS	ITU	male
HG04239	SAS	ITU	male
NA06984	EUR	CEU	male
NA06985	EUR	CEU	female
NA06986	EUR	CEU	male
NA06989	EUR	CEU	female
NA06994	EUR	CEU	male
NA07000	EUR	CEU	female
NA07037	EUR	CEU	female
NA07048	EUR	CEU	male
NA07051	EUR	CEU	male
NA07056	EUR	CEU	female
NA07347	EUR	CEU	male
NA07357	EUR	CEU	male
NA10847	EUR	CEU	female
NA10851	EUR	CEU	male
NA11829	EUR	CEU	male
NA11830	EUR	CEU	female
NA11831	EUR	CEU	male
NA11832	EUR	CEU	female
NA11840	EUR	CEU	female
NA11843	EUR	CEU	male
NA11881	EUR	CEU	male
NA11892	EUR	CEU	female
NA11893	EUR	CEU	male
NA11894	EUR	CEU	female
NA11918	EUR	CEU	female
NA11919	EUR	CEU	male
NA11920	EUR	CEU	female
NA11930	EUR	CEU	male
NA11931	EUR	CEU	female
NA11932	EUR	CEU	male
NA11933	EUR	CEU	female
NA11992	EUR	CEU	male
NA11994	EUR	CEU	male
NA11995	EUR	CEU	female
NA12003	EUR	CEU	male
NA12004	EUR	CEU	female
NA12005	EUR	CEU	male
NA12006	EUR	CEU	female
NA12043	EUR	CEU	male
NA12044	EUR	CEU	female
NA12045	EUR	CEU	male
NA12046	EUR	CEU	female
NA12058	EUR	CEU	female
NA12144	EUR	CEU	male
NA12154	EUR	CEU	male
NA12155	EUR	CEU	male
NA12156	EUR	CEU	female
NA12234	EUR	CEU	female
NA12249	EUR	CEU	female
NA12272	EUR	CEU	male
NA12273	EUR	CEU	female
NA12275	EUR	CEU	female
NA12282	EUR	CEU	male
NA12283	EUR	CEU	female
NA12286	EUR	CEU	male
NA12287	EUR	CEU	female
NA12340	EUR	CEU	male
NA12341	EUR	CEU	female
NA12342	EUR	CEU	male
NA12347	EUR	CEU	male
NA12348	EUR	CEU	female
NA12383	EUR	CEU	female
NA12399	EUR	CEU	male
NA12400	EUR	CEU	female
NA12413	EUR	CEU	male
NA12414	EUR	CEU	female
NA12489	EUR	CEU	female
NA12546	EUR	CEU	male
NA12716	EUR	CEU	male
NA12717	EUR	CEU	female
NA12718	EUR	CEU	female
NA12748	EUR	CEU	male
NA12749	EUR	CEU	female
NA12750	EUR	CEU	male
NA12751	EUR	CEU	female
NA12760	EUR	CEU	male
NA12761	EUR	CEU	female
NA12762	EUR	CEU	male
NA12763	EUR	CEU	female
NA12775	EUR	CEU	male
NA12776	EUR	CEU	female
NA12777	EUR	CEU	male
NA12778	EUR	CEU	female
NA12812	EUR	CEU	male
NA12813	EUR	CEU	female
NA12814	EUR	CEU	male
NA12815	EUR	CEU	female
NA12827	EUR	CEU	male
NA12828	EUR	CEU	female
NA12829	EUR	CEU	male
NA12830	EUR	CEU	female
NA12842	EUR	CEU	male
NA12843	EUR	CEU	female
NA12872	EUR	CEU	male
NA12873	EUR	CEU	female
NA12874	EUR	CEU	male
NA12878	EUR	CEU	female
NA12889	EUR	CEU	male
NA12890	EUR	CEU	female
NA18486	AFR	YRI	male
NA18488	AFR	YRI	female
NA18489	AFR	YRI	female
NA18498	AFR	YRI	male
NA18499	AFR	YRI	female
NA18501	AFR	YRI	male
NA18502	AFR	YRI	female
NA18504	AFR	YRI	male
NA18505	AFR	YRI	female
NA18507	AFR	YRI	male
NA18508	AFR	YRI	female
NA18510	AFR	YRI	male
NA18511	AFR	YRI	female
NA18516	AFR	YRI	male
NA18517	AFR	YRI	female
NA18519	AFR	YRI	male
NA18520	AFR	YRI	female
NA18522	AFR	YRI	male
NA18523	AFR	YRI	female
NA18525	EAS	CHB	female
NA18526	EAS	CHB	female
NA18528	EAS	CHB	female
NA18530	EAS	CHB	male
NA18531	EAS	CHB	female
NA18532	EAS	CHB	female
NA18533	EAS	CHB	female
NA18534	EAS	CHB	male
NA18535	EAS	CHB	female
NA18536	EAS	CHB	male
NA18537	EAS	CHB	female
NA18538	EAS	CHB	female
NA18539	EAS	CHB	female
NA18541	EAS	CHB	female
NA18542	EAS	CHB	female
NA18543	EAS	CHB	male
NA18544	EAS	CHB	male
NA18545	EAS	CHB	female
NA18546	EAS	CHB	male
NA18547	EAS	CHB	female
NA18548	EAS	CHB	male
NA18549	EAS	CHB	male
NA18550	EAS	CHB	female
NA18552	EAS	CHB	female
NA18553	EAS	CHB	female
NA18555	EAS	CHB	female
NA18557	EAS	CHB	male
NA18558	EAS	CHB	male
NA18559	EAS	CHB	male
NA18560	EAS	CHB	female
NA18561	EAS	CHB	male
NA18562	EAS	CHB	male
NA18563	EAS	CHB	male
NA18564	EAS	CHB	female
NA18565	EAS	CHB	female
NA18566	EAS	CHB	female
NA18567	EAS	CHB	female
NA18570	EAS	CHB	female
NA18571	EAS	CHB	female
NA18572	EAS	CHB	male
NA18573	EAS	CHB	female
NA18574	EAS	CHB	female
NA18577	EAS	CHB	female
NA18579	EAS	CHB	female
NA18582	EAS	CHB	female
NA18591	EAS	CHB	female
NA18592	EAS	CHB	female
NA18593	EAS	CHB	female
NA18595	EAS	CHB	female
NA18596	EAS	CHB	female
NA18597	EAS	CHB	female
NA18599	EAS	CHB	female
NA18602	EAS	CHB	female
NA18603	EAS	CHB	male
NA18605	EAS	CHB	male
NA18606	EAS	CHB	male
NA18608	EAS	CHB	male
NA18609	EAS	CHB	male
NA18610	EAS	CHB	female
NA18611	EAS	CHB	male
NA18612	EAS	CHB	male
NA18613	EAS	CHB	male
NA18614	EAS	CHB	female
NA18615	EAS	CHB	female
NA18616	EAS	CHB	female
NA18617	EAS	CHB	female
NA18618	EAS	CHB	female
NA18619	EAS	CHB	female
NA18620	EAS	CHB	male
NA18621	EAS	CHB	male
NA18622	EAS	CHB	male
NA18623	EAS	CHB	male
NA18624	EAS	CHB	male
NA18625	EAS	CHB	female
NA18626	EAS	CHB	female
NA18627	EAS	CHB	female
NA18628	EAS	CHB	female
NA18629	EAS	CHB	male
NA18630	EAS	CHB	female
NA18631	EAS	CHB	female
NA18632	EAS	CHB	male
NA18633	EAS	CHB	male
NA18634	EAS	CHB	female
NA18635	EAS	CHB	male
NA18636	EAS	CHB	male
NA18637	EAS	CHB	male
NA18638	EAS	CHB	male
NA18639	EAS	CHB	male
NA18640	EAS	CHB	female
NA18641	EAS	CHB	female
NA18642	EAS	CHB	female
NA18643	EAS	CHB	male
NA18644	EAS	CHB	female
NA18645	EAS	CHB	male
NA18646	EAS	CHB	female
NA18647	EAS	CHB	male
NA18648	EAS	CHB	male
NA18740	EAS	CHB	male
NA18745	EAS	CHB	male
